,trade_date,ts_code,name_x,industry_x,area,pe,float_share,total_share,total_assets,liquid_assets,fixed_assets,reserved,reserved_pershare,eps,bvps,pb,list_date_x,undp,per_undp,rev_yoy,profit_yoy,gpr,npr,holder_num,open,high,low,close,pre_close,change,pct_chg,vol,amount,symbol,name_y,industry_y,list_date_y
4178,20250514,603511.SH,爱慕股份,服饰,北京,16.61,4.02,4.07,51.71,34.54,9.15,24.37,6.0,0.21,11.01,1.27,20210531,14.61,3.59,-2.86,-20.26,68.45,10.02,15561,13.98,14.07,13.7,13.98,13.98,0.0,0.0,24771.0,34352.348,603511,爱慕股份,服饰,20210531
4179,20250514,603515.SH,欧普照明,家用电器,上海,23.19,7.35,7.45,95.62,69.24,13.0,6.51,0.87,0.19,9.22,1.91,20160819,52.44,7.04,-5.83,16.77,36.32,9.49,15054,17.85,17.87,17.55,17.57,17.85,-0.28,-1.5686,17186.53,30307.327,603515,欧普照明,家用电器,20160819
4180,20250514,603516.SH,淳中科技,IT设备,北京,0.0,2.02,2.02,15.46,11.73,2.54,8.52,4.22,-0.07,7.1,5.12,20180202,3.24,1.61,-47.67,-342.29,52.54,-40.73,29140,37.45,37.78,36.28,36.33,36.77,-0.44,-1.1966,74459.55,274844.391,603516,淳中科技,IT设备,20180202
4181,20250514,603517.SH,绝味食品,食品,湖南,20.63,6.06,6.06,83.01,21.88,21.85,24.16,3.99,0.19,10.54,1.55,20170317,31.13,5.14,-11.47,-27.29,30.8,7.68,52000,16.4,16.41,16.16,16.34,16.36,-0.02,-0.1222,115819.4,188549.334,603517,绝味食品,食品,20170317
4182,20250514,603518.SH,锦泓集团,服饰,江苏,8.17,3.44,3.47,54.89,19.78,0.66,20.83,6.01,0.26,10.68,0.79,20141203,11.24,3.24,-3.59,-23.35,70.25,8.01,21164,8.46,8.49,8.21,8.39,8.44,-0.05,-0.5924,192779.86,160112.559,603518,锦泓集团,服饰,20141203
4183,20250514,603519.SH,立霸股份,家用电器,江苏,25.01,2.66,2.66,16.68,13.83,0.64,0.45,0.17,0.13,5.14,2.54,20150319,9.57,3.59,6.53,9.91,15.29,8.29,12975,13.08,13.16,13.01,13.04,13.08,-0.04,-0.3058,21500.0,28120.393,603519,立霸股份,家用电器,20150319
4184,20250514,603520.SH,司太立,化学制药,浙江,66.09,4.38,4.38,62.28,23.06,19.56,16.43,3.75,0.03,6.03,1.43,20160309,4.01,0.92,6.79,16.79,17.85,2.08,37916,8.65,8.73,8.58,8.65,8.65,0.0,0.0,56419.6,48774.542,603520,司太立,化学制药,20160309
4185,20250514,603527.SH,众源新材,铜,安徽,10.87,3.17,3.17,43.0,29.35,9.65,9.43,2.97,0.23,6.57,1.51,20170907,7.08,2.23,26.5,284.85,0.82,3.22,28099,9.98,9.98,9.87,9.89,9.96,-0.07,-0.7028,62022.0,61496.577,603527,众源新材,铜,20170907
4186,20250514,603528.SH,多伦科技,软件服务,江苏,490.65,7.06,7.06,24.06,16.21,3.12,8.72,1.24,0.004,2.77,2.91,20160503,2.49,0.35,-37.18,-42.83,42.19,-0.19,58514,8.08,8.14,7.98,8.06,8.06,0.0,0.0,82886.0,66687.599,603528,多伦科技,软件服务,20160503
4187,20250514,603529.SH,爱玛科技,摩托车,天津,14.46,8.43,8.62,242.6,120.28,37.12,15.83,1.84,0.72,10.68,3.8,20210615,65.52,7.6,25.82,25.12,19.63,9.85,11128,39.69,40.74,39.29,40.6,39.69,0.91,2.2928,99376.39,401323.789,603529,爱玛科技,摩托车,20210615
4188,20250514,603530.SH,神马电力,电气设备,江苏,39.97,4.27,4.32,24.94,16.16,6.32,5.1,1.18,0.16,4.28,5.9,20190805,8.63,2.0,23.39,7.02,46.78,23.91,13222,25.18,25.38,24.83,25.23,25.28,-0.05,-0.1978,27117.68,67903.285,603530,神马电力,电气设备,20190805
4189,20250514,603533.SH,掌阅科技,互联网,北京,0.0,4.39,4.39,31.86,24.03,0.09,13.33,3.04,-0.17,5.72,3.63,20170921,6.48,1.48,-5.19,-1.54,70.13,-10.79,61668,20.8,20.86,20.5,20.75,20.73,0.02,0.0965,83576.0,173128.897,603533,掌阅科技,互联网,20170921
4190,20250514,603535.SH,嘉诚国际,仓储物流,广东,20.39,4.78,5.11,47.43,14.33,14.48,5.66,1.11,0.12,4.99,2.0,20170808,15.07,2.95,-2.44,-4.47,38.76,22.08,13554,9.08,9.97,8.92,9.97,9.06,0.91,10.0442,399973.66,381112.261,603535,嘉诚国际,仓储物流,20170808
4191,20250514,603536.SH,惠发食品,食品,山东,0.0,2.41,2.45,13.81,6.29,5.22,1.94,0.79,-0.07,1.77,5.16,20170613,-0.14,-0.06,-26.58,-344.81,16.44,-5.35,25893,9.11,9.18,9.02,9.12,9.14,-0.02,-0.2188,55637.76,50569.326,603536,惠发食品,食品,20170613
4192,20250514,603538.SH,美诺华,化学制药,浙江,35.31,2.13,2.19,46.45,19.57,14.7,6.37,2.91,0.1,9.84,1.39,20170407,12.94,5.92,5.22,51.12,31.42,8.39,27631,13.88,13.91,13.64,13.71,13.87,-0.16,-1.1536,29284.78,40193.606,603538,美诺华,化学制药,20170407
4193,20250514,603551.SH,奥普科技,家居用品,浙江,20.25,3.89,3.9,21.65,13.86,4.55,6.49,1.66,0.13,3.72,2.83,20200115,3.17,0.81,-9.27,-2.5,44.33,14.19,10656,10.67,10.67,10.43,10.53,10.58,-0.05,-0.4726,14442.0,15180.102,603551,奥普科技,家居用品,20200115
4194,20250514,603556.SH,海兴电力,电器仪表,浙江,23.39,4.86,4.86,95.39,55.81,7.38,23.49,4.83,0.29,14.93,1.82,20161110,41.61,8.56,-12.99,-34.07,42.44,17.98,21569,27.27,27.27,26.91,27.13,27.27,-0.14,-0.5134,40542.91,109703.698,603556,海兴电力,电器仪表,20161110
4195,20250514,603557.SH,ST起步,服饰,浙江,0.0,6.23,6.23,7.34,5.5,0.69,10.05,1.61,-0.003,0.25,11.34,20170818,-14.97,-2.4,-12.54,45.69,35.17,-3.65,12667,2.94,3.04,2.86,2.88,2.92,-0.04,-1.3699,295491.36,86619.79,603557,ST起步,服饰,20170818
4196,20250514,603558.SH,健盛集团,纺织,浙江,12.98,3.53,3.53,38.89,17.35,15.4,13.8,3.91,0.17,7.11,1.24,20150127,7.03,1.99,2.12,-26.88,26.84,10.73,12927,8.88,8.94,8.69,8.84,8.87,-0.03,-0.3382,57339.0,50451.879,603558,健盛集团,纺织,20150127
4197,20250514,603559.SH,*ST通脉,通信设备,吉林,0.0,4.01,4.01,16.14,15.47,0.25,14.51,3.62,-0.02,2.51,3.12,20161202,-8.97,-2.23,201.39,24.47,12.26,-10.35,10381,7.95,8.01,7.85,7.85,7.88,-0.03,-0.3807,7377.0,5835.784,603559,*ST通脉,通信设备,20161202
4198,20250514,603565.SH,中谷物流,水运,上海,9.6,21.0,21.0,246.14,134.98,73.96,33.45,1.59,0.26,5.52,1.81,20200925,51.41,2.45,-7.78,40.73,25.9,21.32,20679,9.78,10.04,9.75,10.0,9.78,0.22,2.2495,301985.5,300184.952,603565,中谷物流,水运,20200925
4199,20250514,603566.SH,普莱柯,农业综合,河南,22.14,3.46,3.46,30.94,12.93,11.28,11.97,3.46,0.16,7.74,1.75,20150518,10.16,2.94,18.32,93.75,59.71,18.99,17256,13.55,13.6,13.44,13.54,13.55,-0.01,-0.0738,41528.0,56188.096,603566,普莱柯,农业综合,20150518
4200,20250514,603567.SH,珍宝岛,中成药,黑龙江,35.0,9.4,9.41,128.68,73.52,12.13,23.39,2.48,0.08,8.37,1.34,20150424,41.35,4.39,-58.03,-74.33,74.77,15.78,23772,11.15,11.26,11.05,11.2,11.2,0.0,0.0,38181.71,42632.868,603567,珍宝岛,中成药,20150424
4201,20250514,603568.SH,伟明环保,环境保护,浙江,11.82,16.98,17.05,287.39,79.85,19.87,12.73,0.75,0.42,8.16,2.43,20150528,104.97,6.16,0.09,0.5,46.97,37.0,27718,20.0,20.5,19.79,19.85,19.73,0.12,0.6082,73671.2,147230.138,603568,伟明环保,环境保护,20150528
4202,20250514,603569.SH,长久物流,公路,北京,323.95,6.04,6.04,59.59,25.15,18.87,9.94,1.65,0.01,4.94,1.73,20160810,11.06,1.83,28.18,-73.29,9.72,1.09,27849,7.75,8.55,7.72,8.55,7.77,0.78,10.0386,523434.82,429131.733,603569,长久物流,公路,20160810
4203,20250514,603577.SH,汇金通,电气设备,山东,45.98,3.39,3.39,59.7,44.11,10.61,9.0,2.65,0.04,5.61,1.45,20161222,5.73,1.69,2.2,2.32,13.32,1.89,15803,8.16,8.2,8.04,8.11,8.15,-0.04,-0.4908,50443.08,40926.294,603577,汇金通,电气设备,20161222
4204,20250514,603578.SH,三星新材,家用电器,浙江,63.89,1.8,1.8,45.95,15.83,20.19,4.01,2.23,0.06,5.68,2.57,20170306,3.56,1.97,46.36,-50.02,15.55,1.46,9410,14.66,14.79,14.42,14.59,14.64,-0.05,-0.3415,32431.82,47305.532,603578,三星新材,家用电器,20170306
4205,20250514,603579.SH,荣泰健康,家用电器,上海,27.27,1.77,1.77,33.54,18.98,5.09,5.74,3.23,0.25,11.45,2.36,20170111,12.68,7.15,-1.41,-29.97,32.54,11.14,20079,27.0,27.68,26.6,27.02,27.3,-0.28,-1.0256,118428.96,320449.13,603579,荣泰健康,家用电器,20170111
4206,20250514,603580.SH,*ST艾艾,塑料,上海,79.1,1.31,1.31,5.09,2.06,1.96,0.76,0.58,0.04,3.25,4.03,20170525,1.94,1.48,30.18,338.97,37.24,10.51,16790,13.49,13.56,13.06,13.1,13.51,-0.41,-3.0348,43032.36,56774.082,603580,*ST艾艾,塑料,20170525
4207,20250514,603583.SH,捷昌驱动,电气设备,浙江,35.12,3.82,3.83,64.62,36.4,16.75,22.69,5.92,0.29,11.61,3.55,20180921,16.56,4.32,35.59,62.21,27.86,11.71,39884,41.55,41.95,40.85,41.22,41.96,-0.74,-1.7636,111082.34,459290.54,603583,捷昌驱动,电气设备,20180921
4208,20250514,603585.SH,苏利股份,农药化肥,江苏,20.68,1.8,1.84,55.41,19.1,28.67,7.04,3.83,0.19,12.95,1.19,20161214,13.64,7.42,33.32,1194.57,19.34,5.63,10635,15.44,15.64,15.27,15.36,15.57,-0.21,-1.3487,16990.0,26160.76,603585,苏利股份,农药化肥,20161214
4209,20250514,603586.SH,金麒麟,汽车配件,山东,11.49,1.96,1.96,27.83,19.06,5.7,10.98,5.6,0.38,11.89,1.48,20170406,8.83,4.5,38.6,332.77,23.05,14.43,18119,17.55,17.73,17.32,17.59,17.52,0.07,0.3995,106813.58,187489.627,603586,金麒麟,汽车配件,20170406
4210,20250514,603587.SH,地素时尚,服饰,上海,17.42,4.74,4.77,44.59,36.98,4.42,14.24,2.99,0.18,7.82,1.54,20180622,16.85,3.53,-10.9,-24.98,76.32,17.25,20152,12.19,12.19,12.01,12.07,12.15,-0.08,-0.6584,21712.0,26201.609,603587,地素时尚,服饰,20180622
4211,20250514,603588.SH,高能环境,环境保护,北京,9.56,15.23,15.23,270.79,138.2,40.27,38.16,2.51,0.15,6.09,0.93,20141229,35.9,2.36,5.86,15.75,18.86,7.93,46591,5.58,5.71,5.55,5.64,5.58,0.06,1.0753,359261.13,202371.136,603588,高能环境,环境保护,20141229
4212,20250514,603589.SH,口子窖,白酒,安徽,9.0,5.98,6.0,137.81,85.74,31.91,9.82,1.64,1.02,18.54,1.98,20150629,93.05,15.51,2.42,3.59,76.21,33.72,77110,36.56,37.13,36.09,36.64,36.43,0.21,0.5764,51745.33,189536.009,603589,口子窖,白酒,20150629
4213,20250514,603590.SH,康辰药业,生物制药,北京,25.89,1.57,1.59,38.85,11.92,1.94,9.48,5.95,0.28,19.79,1.46,20180827,20.09,12.61,6.41,6.83,90.14,22.71,11180,28.81,29.19,28.76,28.92,29.0,-0.08,-0.2759,9958.0,28827.364,603590,康辰药业,生物制药,20180827
4214,20250514,603595.SH,东尼电子,元器件,浙江,101.31,2.32,2.32,49.75,14.05,21.57,15.84,6.81,0.05,6.78,2.8,20170712,-3.12,-1.34,4.64,-15.4,21.88,1.74,22869,18.6,19.76,18.0,18.98,19.21,-0.23,-1.1973,160619.76,297173.582,603595,东尼电子,元器件,20170712
4215,20250514,603596.SH,伯特利,汽车配件,安徽,32.55,6.06,6.07,127.39,91.74,25.11,15.56,2.57,0.45,11.25,5.16,20180427,45.1,7.44,41.83,28.79,17.97,10.17,16253,58.74,59.1,57.58,58.04,58.91,-0.87,-1.4768,50685.59,294668.526,603596,伯特利,汽车配件,20180427
4216,20250514,603598.SH,引力传媒,互联网,北京,147.97,2.68,2.68,19.52,18.36,0.04,0.13,0.05,0.03,0.72,23.23,20150527,-1.07,-0.4,56.98,-6.24,3.67,0.38,55444,16.58,16.83,16.45,16.63,16.66,-0.03,-0.1801,71809.0,119148.959,603598,引力传媒,互联网,20150527
4217,20250514,603599.SH,广信股份,农药化肥,安徽,15.31,9.1,9.1,145.65,86.01,17.46,17.23,1.89,0.18,10.84,1.0,20150513,66.1,7.26,-19.22,-28.5,30.48,16.4,19184,10.81,10.85,10.71,10.83,10.81,0.02,0.185,45972.8,49582.132,603599,广信股份,农药化肥,20150513
4218,20250514,603600.SH,永艺股份,家居用品,浙江,15.81,3.01,3.31,42.92,24.47,10.49,6.9,2.08,0.17,6.98,1.57,20150123,11.42,3.45,17.93,34.81,20.65,5.69,16456,11.0,11.11,10.72,10.99,11.29,-0.3,-2.6572,329293.82,358559.353,603600,永艺股份,家居用品,20150123
4219,20250514,603601.SH,再升科技,玻璃,重庆,27.25,10.22,10.22,31.51,18.05,8.22,2.07,0.2,0.03,2.07,1.73,20150122,7.68,0.75,-4.59,3.69,25.1,10.89,37323,3.6,3.6,3.56,3.58,3.59,-0.01,-0.2786,97784.28,34974.954,603601,再升科技,玻璃,20150122
4220,20250514,603602.SH,纵横通信,通信设备,浙江,264.79,2.29,2.29,24.63,18.33,2.24,4.7,2.05,0.02,4.56,3.47,20170810,3.86,1.68,-15.57,379.53,19.14,1.14,25965,15.88,16.09,15.71,15.8,15.92,-0.12,-0.7538,47656.84,75539.501,603602,纵横通信,通信设备,20170810
4221,20250514,603605.SH,珀莱雅,日用化工,浙江,24.91,3.95,3.96,82.02,62.46,8.75,8.51,2.15,0.99,14.5,6.77,20171115,46.23,11.67,8.13,28.87,72.78,17.19,50966,98.5,99.99,97.0,98.15,99.2,-1.05,-1.0585,61093.11,601511.674,603605,珀莱雅,日用化工,20171115
4222,20250514,603606.SH,东方电缆,电气设备,浙江,31.08,6.88,6.88,123.26,86.88,20.51,13.05,1.9,0.41,10.61,4.79,20141015,48.38,7.03,63.83,6.66,20.39,13.08,52865,51.2,51.65,50.65,50.78,51.44,-0.66,-1.283,45902.0,233830.983,603606,东方电缆,电气设备,20141015
4223,20250514,603607.SH,京华激光,造纸,浙江,33.29,1.79,1.79,13.94,8.78,3.63,3.73,2.09,0.14,5.89,3.22,20171025,4.29,2.4,27.05,11.61,27.89,10.57,19330,18.79,18.95,18.65,18.95,18.8,0.15,0.7979,44513.0,83653.867,603607,京华激光,造纸,20171025
4224,20250514,603608.SH,天创时尚,服饰,广东,0.0,4.2,4.2,16.34,8.15,4.06,10.54,2.51,-0.002,2.45,1.92,20160218,-3.28,-0.78,-9.73,79.24,64.95,-0.46,9598,4.52,4.73,4.51,4.72,4.53,0.19,4.1943,105906.4,49049.787,603608,天创时尚,服饰,20160218
4225,20250514,603609.SH,禾丰股份,饲料,辽宁,16.63,9.12,9.12,154.46,62.67,42.7,8.09,0.89,0.14,7.13,1.21,20140808,48.43,5.31,6.73,215.08,7.42,1.83,23234,8.5,8.61,8.48,8.6,8.57,0.03,0.3501,35247.0,30190.83,603609,禾丰股份,饲料,20140808
4226,20250514,603610.SH,麒盛科技,家居用品,浙江,26.5,3.58,3.58,47.79,24.12,7.98,18.38,5.13,0.13,8.63,1.52,20191029,8.46,2.36,4.06,-1.01,33.27,5.58,21481,13.8,14.0,13.11,13.15,14.5,-1.35,-9.3103,570285.3,770028.779,603610,麒盛科技,家居用品,20191029
4227,20250514,603611.SH,诺力股份,专用机械,浙江,10.01,2.58,2.58,88.11,66.35,5.23,5.23,2.03,0.48,11.97,1.59,20150128,21.68,8.42,-6.69,6.3,21.32,7.37,20998,19.19,19.19,18.8,19.07,19.18,-0.11,-0.5735,40869.4,77772.194,603611,诺力股份,专用机械,20150128
4228,20250514,603612.SH,索通发展,矿物制品,山东,8.78,4.98,4.98,189.38,103.7,66.78,29.63,5.95,0.49,10.65,1.62,20170718,16.28,3.27,20.5,675.67,17.03,9.24,34793,17.3,17.38,17.01,17.23,17.25,-0.02,-0.1159,63899.0,110102.817,603612,索通发展,矿物制品,20170718
4229,20250514,603613.SH,国联股份,互联网,北京,16.21,7.21,7.21,181.92,169.56,4.62,23.34,3.24,0.37,11.23,2.16,20190730,50.76,7.05,-32.22,-13.8,6.35,3.06,46461,24.2,24.37,24.02,24.27,24.3,-0.03,-0.1235,68582.65,165762.379,603613,国联股份,互联网,20190730
4230,20250514,603615.SH,茶花股份,家居用品,福建,0.0,2.42,2.42,15.21,10.2,4.05,6.88,2.84,-0.01,4.7,4.54,20170213,1.44,0.59,-4.05,-58.58,21.27,-1.09,9173,21.5,21.63,21.15,21.35,21.59,-0.24,-1.1116,22514.0,48057.102,603615,茶花股份,家居用品,20170213
4231,20250514,603616.SH,韩建河山,水泥,北京,96.17,3.81,3.91,16.5,11.83,1.14,5.28,1.35,0.01,0.61,6.25,20150611,-6.97,-1.78,191.96,133.16,20.96,3.29,30181,3.8,3.84,3.76,3.79,3.82,-0.03,-0.7853,118835.0,45068.027,603616,韩建河山,水泥,20150611
4232,20250514,603617.SH,君禾股份,机械基件,浙江,34.11,3.84,3.9,23.83,13.44,7.54,6.64,1.7,0.05,3.89,1.84,20170703,4.45,1.14,27.31,29.33,22.31,6.71,30124,7.14,7.21,7.09,7.14,7.16,-0.02,-0.2793,89578.0,63962.014,603617,君禾股份,机械基件,20170703
4233,20250514,603618.SH,杭电股份,电气设备,浙江,52.4,6.91,6.91,103.62,76.19,18.26,12.7,1.84,0.03,4.43,1.45,20150217,8.98,1.3,19.43,-16.23,12.55,1.16,57801,6.48,6.53,6.38,6.45,6.45,0.0,0.0,148260.0,95443.922,603618,杭电股份,电气设备,20150217
4234,20250514,603619.SH,中曼石油,石油开采,上海,8.82,4.62,4.62,122.32,44.94,20.13,16.85,3.65,0.5,9.19,1.91,20171117,19.89,4.3,16.9,32.95,45.97,26.17,33508,17.49,17.59,17.2,17.53,17.29,0.24,1.3881,121121.0,211509.537,603619,中曼石油,石油开采,20171117
4235,20250514,603626.SH,科森科技,元器件,江苏,0.0,5.55,5.55,54.19,21.92,25.09,17.49,3.15,-0.17,3.89,2.13,20170209,-2.24,-0.4,-9.59,-31.55,4.82,-13.51,83286,8.18,8.36,8.12,8.29,8.21,0.08,0.9744,312911.88,257601.885,603626,科森科技,元器件,20170209
4236,20250514,603628.SH,清源股份,电气设备,福建,25.66,2.72,2.74,31.47,18.65,10.57,3.84,1.4,0.12,4.76,2.52,20170112,6.06,2.21,3.83,191.84,22.27,8.88,37245,12.07,12.13,11.9,11.99,12.13,-0.14,-1.1542,74167.5,88942.055,603628,清源股份,电气设备,20170112
4237,20250514,603629.SH,利通电子,元器件,江苏,54.94,2.56,2.6,59.92,20.38,14.33,11.15,4.29,0.11,6.51,3.82,20181224,3.41,1.31,64.62,-11.01,18.98,4.22,42797,25.21,25.5,24.68,24.9,24.95,-0.05,-0.2004,140941.8,352875.934,603629,利通电子,元器件,20181224
4238,20250514,603630.SH,拉芳家化,日用化工,广东,86.16,2.25,2.25,21.92,14.16,0.7,8.02,3.56,0.06,8.58,2.33,20170313,8.28,3.68,-6.27,-53.3,47.88,6.23,16987,19.37,20.6,18.98,19.97,19.37,0.6,3.0976,239130.4,476118.566,603630,拉芳家化,日用化工,20170313
4239,20250514,603633.SH,徕木股份,汽车配件,上海,46.07,4.27,4.27,37.15,20.51,12.18,8.05,1.89,0.04,4.59,1.77,20161117,6.87,1.61,5.63,-25.25,20.03,5.38,26840,8.11,8.22,8.05,8.13,8.13,0.0,0.0,71866.3,58404.73,603633,徕木股份,汽车配件,20161117
4240,20250514,603636.SH,南威软件,软件服务,福建,0.0,5.8,5.8,58.09,32.93,1.39,12.32,2.12,-0.06,4.01,3.07,20141230,4.13,0.71,58.05,48.59,24.74,-20.81,70202,12.35,12.45,12.16,12.32,12.29,0.03,0.2441,107121.0,131775.207,603636,南威软件,软件服务,20141230
4241,20250514,603637.SH,镇海股份,建筑工程,浙江,102.5,2.39,2.39,13.1,12.35,0.36,1.6,0.67,0.02,4.33,2.35,20170208,4.93,2.06,-47.25,-29.57,23.35,11.05,11156,10.4,10.41,10.16,10.18,10.41,-0.23,-2.2094,59659.0,61067.332,603637,镇海股份,建筑工程,20170208
4242,20250514,603638.SH,艾迪精密,专用机械,山东,38.23,8.31,8.31,68.31,37.35,24.02,2.87,0.35,0.12,4.03,4.66,20170120,19.67,2.37,21.88,15.62,26.25,13.23,25337,19.2,19.2,18.71,18.78,19.11,-0.33,-1.7268,49289.48,92956.367,603638,艾迪精密,专用机械,20170120
4243,20250514,603639.SH,海利尔,农药化肥,山东,10.66,3.4,3.4,71.3,39.22,20.72,7.08,2.08,0.31,10.39,1.27,20170112,22.91,6.74,10.16,15.64,23.97,8.3,12006,13.23,13.23,13.03,13.16,13.16,0.0,0.0,11467.0,15065.476,603639,海利尔,农药化肥,20170112
4244,20250514,603648.SH,畅联股份,仓储物流,上海,30.65,3.62,3.62,24.36,9.28,7.39,8.55,2.36,0.09,5.19,2.07,20170913,5.12,1.41,-17.63,-21.78,20.26,9.69,19476,10.29,10.75,10.16,10.72,10.32,0.4,3.876,216752.0,228233.691,603648,畅联股份,仓储物流,20170913
4245,20250514,603650.SH,彤程新材,化工原料,上海,30.07,5.96,5.99,87.03,31.39,15.17,8.46,1.41,0.27,5.64,5.71,20180627,18.58,3.1,9.41,10.92,25.21,19.2,48588,32.08,32.38,31.92,32.16,32.07,0.09,0.2806,30403.0,97720.913,603650,彤程新材,化工原料,20180627
4246,20250514,603655.SH,朗博科技,汽车配件,江苏,62.08,1.06,1.06,5.91,4.41,1.24,2.84,2.68,0.1,5.21,4.63,20171229,1.54,1.45,28.81,100.9,39.34,16.83,5501,24.38,24.38,24.07,24.12,24.38,-0.26,-1.0664,7939.5,19189.926,603655,朗博科技,汽车配件,20171229
4247,20250514,603656.SH,泰禾智能,专用机械,安徽,424.96,1.83,1.83,16.23,9.75,4.09,6.29,3.43,0.01,7.07,2.74,20170321,4.36,2.38,10.19,716.35,44.56,1.73,16775,19.41,19.5,19.24,19.37,19.41,-0.04,-0.2061,31730.0,61342.231,603656,泰禾智能,专用机械,20170321
4248,20250514,603657.SH,春光科技,家用电器,浙江,275.34,1.35,1.36,24.51,17.28,4.58,3.99,2.92,0.02,6.94,3.39,20180730,3.69,2.71,55.57,171.98,11.78,0.42,12613,25.76,26.4,23.45,23.5,25.8,-2.3,-8.9147,264432.51,646191.655,603657,春光科技,家用电器,20180730
4249,20250514,603658.SH,安图生物,医疗保健,河南,20.72,5.71,5.71,119.68,64.62,28.72,33.58,5.88,0.47,15.53,2.52,20160901,46.53,8.14,-8.56,-16.76,65.07,27.42,34163,39.22,39.37,38.92,39.14,39.3,-0.16,-0.4071,16701.44,65279.645,603658,安图生物,医疗保健,20160901
4250,20250514,603659.SH,璞泰来,化工原料,上海,19.39,21.36,21.37,431.67,238.4,88.78,78.72,3.68,0.23,8.83,2.0,20171103,89.78,4.2,5.96,9.64,32.16,16.81,70316,17.68,17.86,17.38,17.7,17.68,0.02,0.1131,137577.6,241881.02,603659,璞泰来,化工原料,20171103
4251,20250514,603660.SH,苏州科达,IT设备,江苏,0.0,5.32,5.37,22.04,17.03,1.24,3.98,0.74,-0.13,1.82,3.82,20161201,0.96,0.18,42.06,54.38,63.36,-25.1,54493,6.93,7.17,6.89,6.95,6.97,-0.02,-0.2869,205122.44,143069.015,603660,苏州科达,IT设备,20161201
4252,20250514,603661.SH,恒林股份,家居用品,浙江,18.66,1.39,1.39,102.17,54.65,24.0,11.7,8.41,0.38,26.96,1.03,20171121,23.33,16.78,12.74,-49.49,16.27,2.22,9512,27.89,27.93,27.0,27.83,27.71,0.12,0.4331,15938.71,43696.241,603661,恒林股份,家居用品,20171121
4253,20250514,603662.SH,柯力传感,电器仪表,浙江,63.9,2.81,2.82,44.8,26.55,4.58,7.73,2.75,0.27,9.76,7.04,20190806,15.51,5.51,27.08,75.85,43.95,27.78,69706,69.38,69.62,68.0,68.65,69.19,-0.54,-0.7805,89155.75,612660.638,603662,柯力传感,电器仪表,20190806
4254,20250514,603663.SH,三祥新材,小金属,福建,194.19,4.23,4.24,20.31,7.53,8.0,2.41,0.57,0.03,3.09,8.0,20160801,5.85,1.38,-9.75,-29.94,21.77,4.65,35313,25.0,25.17,24.6,24.75,25.33,-0.58,-2.2898,130550.75,324055.573,603663,三祥新材,小金属,20160801
4255,20250514,603665.SH,康隆达,服饰,浙江,6.98,1.6,1.61,28.4,9.91,13.09,9.38,5.82,0.7,4.49,4.4,20170313,-3.41,-2.12,42.18,276.64,20.97,30.0,7351,20.07,20.15,19.6,19.77,20.08,-0.31,-1.5438,30656.0,60662.796,603665,康隆达,服饰,20170313
4256,20250514,603666.SH,亿嘉和,专用机械,江苏,249.66,2.06,2.06,33.07,16.89,8.2,11.97,5.8,0.04,10.49,3.46,20180612,8.04,3.89,216.87,121.81,43.64,8.55,29915,36.76,37.29,36.27,36.35,36.75,-0.4,-1.0884,69664.08,255363.493,603666,亿嘉和,专用机械,20180612
4257,20250514,603667.SH,五洲新春,机械基件,浙江,92.22,3.66,3.66,54.88,29.77,11.95,17.14,4.68,0.1,8.07,4.72,20161025,7.45,2.03,15.06,0.05,16.24,4.36,71027,39.09,39.15,37.76,38.11,38.99,-0.88,-2.257,240134.1,918557.105,603667,五洲新春,机械基件,20161025
4258,20250514,603668.SH,天马科技,饲料,福建,98.94,5.02,5.02,94.23,47.87,34.72,12.26,2.44,0.03,4.49,3.04,20170117,4.18,0.83,9.88,162.55,9.03,1.33,16656,13.72,13.79,13.47,13.63,13.71,-0.08,-0.5835,64441.29,87712.891,603668,天马科技,饲料,20170117
4259,20250514,603669.SH,灵康药业,化学制药,西藏,0.0,7.21,7.21,12.31,5.75,2.29,2.63,0.36,-0.03,0.96,5.13,20150528,-3.25,-0.45,-34.79,-16.08,28.03,-37.15,20516,4.97,5.04,4.9,4.91,4.98,-0.07,-1.4056,100943.0,50055.027,603669,灵康药业,化学制药,20150528
4260,20250514,603676.SH,卫信康,化学制药,西藏,13.77,4.35,4.35,18.98,13.65,3.25,3.48,0.8,0.2,3.38,3.17,20170721,6.21,1.43,-6.93,-10.93,59.84,28.58,13308,10.62,10.76,10.46,10.7,10.68,0.02,0.1873,87521.0,92875.292,603676,卫信康,化学制药,20170721
4261,20250514,603677.SH,奇精机械,家用电器,浙江,55.36,1.93,1.93,22.3,14.45,6.37,4.87,2.53,0.1,6.09,3.49,20170206,4.0,2.08,11.13,-22.63,13.49,3.61,25305,21.46,21.68,20.95,21.26,21.33,-0.07,-0.3282,93566.06,198755.225,603677,奇精机械,家用电器,20170206
4262,20250514,603678.SH,火炬电子,元器件,福建,42.07,4.76,4.76,78.27,46.15,24.08,13.58,2.86,0.23,12.17,3.1,20150126,34.94,7.35,16.96,43.6,34.35,13.49,27730,38.13,38.6,37.59,37.74,38.25,-0.51,-1.3333,67887.2,257791.892,603678,火炬电子,元器件,20150126
